,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
2515,Aygo,2019,9995,Manual,2845,Petrol,145,57.7,1.0
2516,Aygo,2017,7895,Semi-Auto,25909,Petrol,145,67.0,1.0
2517,Aygo,2019,10495,Manual,4883,Petrol,145,56.5,1.0
2518,Aygo,2019,8795,Manual,3000,Petrol,145,56.5,1.0
2519,Aygo,2016,6495,Manual,20377,Petrol,0,69.0,1.0
2520,Aygo,2018,6995,Manual,5963,Petrol,145,69.0,1.0
2521,Aygo,2019,9445,Manual,3500,Petrol,145,56.5,1.0
2522,Aygo,2017,8000,Manual,13873,Petrol,0,68.9,1.0
2523,Aygo,2014,5700,Manual,41000,Petrol,0,69.0,1.0
2524,Aygo,2018,7500,Semi-Auto,7900,Petrol,150,67.0,1.0
2525,Aygo,2019,9500,Manual,250,Petrol,150,57.7,1.0
2526,Aygo,2017,7500,Manual,16492,Petrol,145,68.9,1.0
2527,Aygo,2017,7700,Manual,37313,Petrol,0,68.9,1.0
2529,Aygo,2016,7490,Manual,9674,Petrol,0,69.0,1.0
2530,Aygo,2018,6990,Manual,18781,Petrol,150,69.0,1.0
2531,Aygo,2016,7495,Manual,9601,Petrol,0,69.0,1.0
2532,Aygo,2016,6800,Manual,21672,Petrol,0,69.0,1.0
2533,Aygo,2019,8495,Manual,5519,Petrol,145,56.5,1.0
2534,Aygo,2019,8469,Manual,11283,Petrol,145,56.5,1.0
2535,Aygo,2018,7295,Manual,23754,Petrol,145,68.9,1.0
2536,Aygo,2018,6995,Manual,36451,Petrol,150,69.0,1.0
2537,Aygo,2018,6995,Manual,22935,Petrol,150,69.0,1.0
2538,Aygo,2019,8500,Manual,12510,Petrol,145,56.5,1.0
2539,Aygo,2019,8500,Manual,6006,Petrol,145,56.5,1.0
2540,Aygo,2018,7995,Manual,12880,Petrol,145,68.9,1.0
2541,Aygo,2017,7495,Manual,27357,Petrol,145,68.9,1.0
2542,Aygo,2018,6995,Manual,8660,Petrol,150,69.0,1.0
2543,Aygo,2018,7000,Manual,12420,Petrol,145,69.0,1.0
2544,Aygo,2019,9995,Manual,1000,Petrol,145,57.7,1.0
2545,Aygo,2017,6550,Manual,17047,Petrol,0,69.0,1.0
2546,Aygo,2019,9995,Semi-Auto,350,Petrol,145,56.5,1.0
2547,Aygo,2019,9995,Semi-Auto,3356,Petrol,150,55.4,1.0
2548,Aygo,2017,7995,Manual,9779,Petrol,145,68.9,1.0
2549,Aygo,2017,6995,Manual,10000,Petrol,0,69.0,1.0
2550,Aygo,2018,8995,Semi-Auto,26939,Petrol,145,67.3,1.0
2551,Aygo,2016,6295,Manual,14338,Petrol,0,69.0,1.0
2552,Aygo,2016,5795,Manual,16339,Petrol,0,69.0,1.0
2553,Aygo,2017,6295,Manual,24086,Petrol,0,69.0,1.0
2554,Aygo,2017,7495,Manual,7973,Petrol,145,68.9,1.0
2555,Aygo,2017,6500,Manual,11127,Petrol,145,68.9,1.0
2556,Aygo,2017,6995,Manual,16802,Petrol,0,68.9,1.0
2557,Aygo,2015,6495,Manual,14040,Petrol,0,69.0,1.0
2558,Aygo,2017,6995,Manual,25254,Petrol,0,69.0,1.0
2559,Aygo,2016,6995,Manual,26555,Petrol,0,69.0,1.0
2560,Aygo,2015,4709,Manual,34500,Petrol,0,69.0,1.0
2561,Aygo,2019,9490,Manual,1915,Petrol,145,57.7,1.0
2562,Aygo,2014,6480,Manual,34556,Petrol,0,69.0,1.0
2563,Aygo,2015,6450,Manual,28900,Petrol,0,69.0,1.0
2564,Aygo,2018,9870,Semi-Auto,4110,Petrol,145,67.3,1.0
2565,Aygo,2016,6270,Manual,20563,Petrol,0,69.0,1.0
2566,Aygo,2014,5790,Manual,29540,Petrol,0,69.0,1.0
2567,Aygo,2015,5290,Manual,35920,Petrol,0,69.0,1.0
2568,Aygo,2017,7495,Manual,13397,Petrol,0,69.0,1.0
2569,Aygo,2018,6995,Manual,21837,Petrol,145,69.0,1.0
2570,Aygo,2018,7495,Manual,2611,Petrol,145,69.0,1.0
2571,Aygo,2018,7995,Manual,19775,Petrol,145,68.9,1.0
2572,Aygo,2017,7950,Manual,8727,Petrol,145,68.9,1.0
2573,Aygo,2018,9490,Manual,4263,Petrol,145,56.5,1.0
2574,Aygo,2019,8790,Manual,6064,Petrol,145,57.7,1.0
2575,Aygo,2019,10490,Semi-Auto,9927,Petrol,145,56.5,1.0
2576,Aygo,2015,5298,Manual,43788,Petrol,0,69.0,1.0
2577,Aygo,2017,6490,Manual,21022,Petrol,0,69.0,1.0
2578,Aygo,2019,9990,Manual,2863,Petrol,150,56.5,1.0
2579,Aygo,2016,6250,Manual,12584,Petrol,0,69.0,1.0
2580,Aygo,2017,8490,Automatic,21127,Petrol,145,67.3,1.0
2582,Aygo,2017,6945,Manual,22170,Petrol,0,69.0,1.0
2584,Aygo,2017,6290,Manual,17817,Petrol,0,69.0,1.0
2585,Aygo,2017,6945,Manual,30427,Petrol,145,69.0,1.0
2586,Aygo,2019,8990,Manual,1205,Petrol,145,56.5,1.0
2587,Aygo,2020,10790,Semi-Auto,525,Petrol,145,56.5,1.0
2588,Aygo,2017,6790,Manual,21205,Petrol,145,69.0,1.0
2589,Aygo,2017,7490,Manual,13951,Petrol,145,69.0,1.0
2590,Aygo,2019,8490,Manual,9059,Petrol,145,57.7,1.0
2591,Aygo,2019,9790,Manual,1472,Petrol,145,57.7,1.0
2592,Aygo,2019,9490,Manual,1424,Petrol,145,57.7,1.0
2593,Aygo,2019,9490,Manual,1614,Petrol,145,56.5,1.0
2594,Aygo,2019,9490,Manual,1114,Petrol,145,56.5,1.0
2595,Aygo,2019,9490,Manual,1208,Petrol,145,56.5,1.0
2596,Aygo,2017,6290,Manual,22181,Petrol,0,69.0,1.0
2597,Aygo,2016,6720,Manual,23357,Petrol,0,69.0,1.0
2598,Aygo,2014,5590,Manual,37430,Petrol,0,69.0,1.0
2599,Aygo,2015,6290,Manual,27700,Petrol,0,69.0,1.0
2600,Aygo,2019,8790,Manual,2570,Petrol,145,56.5,1.0
2601,Aygo,2019,8790,Manual,3116,Petrol,145,56.5,1.0
2602,Aygo,2018,6595,Manual,28335,Petrol,145,69.0,1.0
2603,Aygo,2018,6995,Manual,20294,Petrol,150,69.0,1.0
2604,Aygo,2018,8790,Manual,9599,Petrol,145,56.5,1.0
2605,Aygo,2015,6495,Manual,17872,Petrol,0,69.0,1.0
2606,Aygo,2018,9995,Semi-Auto,25148,Petrol,150,67.3,1.0
2607,Aygo,2019,8790,Manual,2106,Petrol,145,56.5,1.0
2608,Aygo,2019,7890,Manual,6183,Petrol,145,56.5,1.0
2609,Aygo,2018,9990,Manual,3452,Petrol,145,56.5,1.0
2610,Aygo,2019,8790,Manual,2540,Petrol,145,56.5,1.0
2611,Aygo,2015,5990,Manual,19856,Petrol,0,69.0,1.0
2612,Aygo,2018,8490,Manual,10125,Petrol,150,68.9,1.0
2613,Aygo,2017,7990,Manual,25318,Petrol,0,68.9,1.0
2614,Aygo,2017,6995,Manual,36473,Petrol,0,68.9,1.0
2615,Aygo,2015,5795,Manual,25688,Petrol,0,69.0,1.0
2616,Aygo,2018,7490,Manual,19506,Petrol,145,69.0,1.0
2617,Aygo,2018,7895,Manual,11932,Petrol,145,68.9,1.0
2618,Aygo,2014,6495,Manual,26858,Petrol,0,69.0,1.0
2619,Aygo,2018,9695,Semi-Auto,9484,Petrol,145,67.3,1.0
2620,Aygo,2017,7190,Manual,21596,Petrol,145,69.0,1.0
2621,Aygo,2018,8490,Manual,9280,Petrol,150,68.9,1.0
2622,Aygo,2015,5795,Manual,34182,Petrol,0,69.0,1.0
2623,Aygo,2017,6495,Manual,27372,Petrol,0,69.0,1.0
2624,Aygo,2018,7495,Manual,27537,Petrol,145,68.9,1.0
2625,Aygo,2017,6995,Manual,15048,Petrol,145,68.9,1.0
2626,Aygo,2017,6995,Manual,21561,Petrol,145,69.0,1.0
2627,Aygo,2015,5990,Manual,32674,Petrol,0,69.0,1.0
2628,Aygo,2016,7990,Manual,37555,Petrol,0,69.0,1.0
2629,Aygo,2018,7490,Manual,21971,Petrol,150,69.0,1.0
2630,Aygo,2017,7295,Manual,14923,Petrol,145,68.9,1.0
2631,Aygo,2018,6895,Manual,17757,Petrol,145,69.0,1.0
2632,Aygo,2018,6895,Manual,19057,Petrol,145,69.0,1.0
2633,Aygo,2018,7995,Manual,24807,Petrol,145,68.9,1.0
2634,Aygo,2017,7195,Manual,13765,Petrol,145,68.9,1.0
2635,Aygo,2017,7290,Manual,25912,Petrol,0,68.9,1.0
2636,Aygo,2019,9995,Manual,6130,Petrol,145,57.7,1.0
2637,Aygo,2019,9495,Manual,5883,Petrol,145,56.5,1.0
2638,Aygo,2015,5999,Manual,36010,Petrol,0,69.0,1.0
2639,Aygo,2015,6040,Manual,31570,Petrol,0,69.0,1.0
2640,Aygo,2016,6030,Manual,15416,Petrol,0,69.0,1.0
2641,Aygo,2014,6250,Manual,35256,Petrol,0,69.0,1.0
2642,Aygo,2018,8260,Manual,9813,Petrol,145,56.5,1.0
2643,Aygo,2017,7990,Semi-Auto,19526,Petrol,150,67.0,1.0
2644,Aygo,2017,6190,Manual,37500,Petrol,150,69.0,1.0
2645,Aygo,2017,6730,Manual,15453,Petrol,0,69.0,1.0
2646,Aygo,2015,6100,Manual,24317,Petrol,0,69.0,1.0
2647,Aygo,2016,5999,Manual,31430,Petrol,0,69.0,1.0
2649,Aygo,2016,6995,Manual,11395,Petrol,0,69.0,1.0
2650,Aygo,2019,8890,Manual,8121,Petrol,145,56.5,1.0
2651,Aygo,2014,5990,Manual,23332,Petrol,0,69.0,1.0
2652,Aygo,2016,6750,Manual,33691,Petrol,0,69.0,1.0
2653,Aygo,2015,5850,Manual,28531,Petrol,0,69.0,1.0
2654,Aygo,2016,6690,Manual,34211,Petrol,0,69.0,1.0
2655,Aygo,2015,5698,Manual,25152,Petrol,0,69.0,1.0
2656,Aygo,2015,6460,Manual,31234,Petrol,0,69.0,1.0
2657,Aygo,2019,11695,Manual,5346,Petrol,145,57.7,1.0
2658,Aygo,2017,7270,Manual,10500,Petrol,145,68.9,1.0
2659,Aygo,2017,7490,Manual,22972,Petrol,0,68.9,1.0
2660,Aygo,2018,7590,Manual,21421,Petrol,150,68.9,1.0
2661,Aygo,2017,7490,Manual,14281,Petrol,145,68.9,1.0
2663,Aygo,2017,7980,Semi-Auto,15439,Petrol,150,67.0,1.0
2664,Aygo,2017,6790,Manual,32251,Petrol,0,68.9,1.0
2665,Aygo,2018,10290,Semi-Auto,372,Petrol,150,67.3,1.0
2666,Aygo,2017,6990,Manual,3282,Petrol,150,69.0,1.0
2667,Aygo,2018,7995,Manual,20001,Petrol,145,68.9,1.0
2668,Aygo,2019,12995,Semi-Auto,3868,Petrol,150,56.5,1.0
2669,Aygo,2015,6495,Manual,38153,Petrol,0,69.0,1.0
2670,Aygo,2017,6695,Manual,27884,Petrol,145,69.0,1.0
2671,Aygo,2017,8295,Manual,10890,Petrol,145,68.9,1.0
2672,Aygo,2017,7395,Manual,32589,Petrol,145,68.9,1.0
2673,Aygo,2018,7995,Manual,10119,Petrol,150,69.0,1.0
2674,Aygo,2017,8200,Manual,17571,Petrol,0,68.9,1.0
2675,Aygo,2018,9995,Manual,5441,Petrol,150,56.5,1.0
2676,Aygo,2017,6995,Manual,26114,Petrol,150,69.0,1.0
2677,Aygo,2018,8495,Manual,5051,Petrol,145,68.9,1.0
2678,Aygo,2018,9295,Manual,9411,Petrol,145,56.5,1.0
2679,Aygo,2016,6190,Manual,15980,Petrol,0,69.0,1.0
2680,Aygo,2018,7790,Manual,20323,Petrol,145,68.9,1.0
2681,Aygo,2016,8290,Manual,10837,Petrol,0,69.0,1.0
2682,Aygo,2020,9480,Manual,10000,Petrol,145,56.5,1.0
2683,Aygo,2018,13881,Manual,12447,Petrol,150,56.5,1.0
2684,Aygo,2018,8995,Manual,6877,Petrol,150,56.5,1.0
2685,Aygo,2019,9895,Manual,3784,Petrol,145,57.7,1.0
2686,Aygo,2016,6295,Manual,29926,Petrol,0,69.0,1.0
2687,Aygo,2017,7995,Manual,22458,Petrol,145,68.9,1.0
2688,Aygo,2019,10795,Semi-Auto,4848,Petrol,145,56.5,1.0
2689,Aygo,2018,8195,Manual,23741,Petrol,145,56.5,1.0
2690,Aygo,2017,6995,Manual,12114,Petrol,145,69.0,1.0
2691,Aygo,2017,6795,Manual,21913,Petrol,145,69.0,1.0
2692,Aygo,2019,10195,Manual,2114,Petrol,145,57.7,1.0
2693,Aygo,2017,8495,Semi-Auto,12984,Petrol,145,67.0,1.0
2694,Aygo,2019,9995,Semi-Auto,5933,Petrol,145,56.5,1.0
2695,Aygo,2019,11250,Semi-Auto,2014,Petrol,145,55.4,1.0
2696,Aygo,2018,7895,Manual,27441,Petrol,145,68.9,1.0
2697,Aygo,2016,5998,Manual,41293,Petrol,0,69.0,1.0
2698,Aygo,2018,9395,Manual,8951,Petrol,145,68.9,1.0
2699,Aygo,2017,6995,Manual,41562,Petrol,145,68.9,1.0
2700,Aygo,2017,8395,Semi-Auto,11379,Petrol,0,67.3,1.0
2701,Aygo,2017,8195,Manual,11669,Petrol,0,68.9,1.0
2702,Aygo,2019,10382,Semi-Auto,6774,Petrol,150,55.4,1.0
2703,Aygo,2019,9295,Manual,5,Petrol,145,56.5,1.0
2704,Aygo,2019,9295,Manual,10,Petrol,145,56.5,1.0
2705,Aygo,2017,8998,Manual,16376,Petrol,145,68.9,1.0
2706,Aygo,2017,7395,Manual,27577,Petrol,0,69.0,1.0
2707,Aygo,2014,5600,Manual,31294,Petrol,0,69.0,1.0
2708,Aygo,2017,7998,Semi-Auto,9775,Petrol,0,67.0,1.0
2709,Aygo,2019,9295,Manual,5426,Petrol,145,57.7,1.0
2710,Aygo,2019,10495,Semi-Auto,301,Petrol,145,56.5,1.0
2711,Aygo,2019,9495,Manual,1723,Petrol,145,57.7,1.0
2712,Aygo,2019,10495,Manual,10,Petrol,145,57.7,1.0
2713,Aygo,2018,7298,Manual,28601,Petrol,150,69.0,1.0
2714,Aygo,2018,6798,Manual,28809,Petrol,150,69.0,1.0
2715,Aygo,2019,8998,Manual,7212,Petrol,150,56.5,1.0
2716,Aygo,2019,8998,Manual,5104,Petrol,150,56.5,1.0
2717,Aygo,2019,9998,Manual,6099,Petrol,150,56.5,1.0
2718,Aygo,2017,7795,Manual,13991,Petrol,150,69.0,1.0
2719,Aygo,2018,7998,Manual,8224,Petrol,145,56.5,1.0
2720,Aygo,2016,6995,Manual,12380,Petrol,0,69.0,1.0
2721,Aygo,2014,5998,Manual,25127,Petrol,0,69.0,1.0
2722,Aygo,2019,8798,Manual,12564,Petrol,145,56.5,1.0
2723,Aygo,2018,9995,Manual,15514,Petrol,150,56.5,1.0
2724,Aygo,2018,8995,Manual,4454,Petrol,150,56.5,1.0
2725,Aygo,2018,8195,Manual,20205,Petrol,145,68.9,1.0
2726,Aygo,2018,8995,Manual,13114,Petrol,145,56.5,1.0
2727,Aygo,2019,9495,Manual,9114,Petrol,145,56.5,1.0
2728,Aygo,2017,7495,Manual,23114,Petrol,145,68.9,1.0
2729,Aygo,2017,7490,Manual,12844,Petrol,145,68.9,1.0
2730,Aygo,2018,7498,Manual,23861,Petrol,145,56.5,1.0
2731,Aygo,2019,8998,Manual,11204,Petrol,145,56.5,1.0
2732,Aygo,2017,7195,Manual,28843,Petrol,150,69.0,1.0
2734,Aygo,2015,5995,Manual,31830,Petrol,0,69.0,1.0
2735,Aygo,2015,7595,Semi-Auto,20600,Petrol,0,67.0,1.0
2736,Aygo,2019,8998,Manual,8619,Petrol,150,56.5,1.0
2737,Aygo,2017,8495,Manual,5900,Petrol,150,68.9,1.0
2738,Aygo,2014,5995,Manual,33000,Petrol,0,69.0,1.0
2739,Aygo,2017,8995,Manual,15500,Petrol,0,68.9,1.0
2740,Aygo,2017,9495,Manual,20000,Petrol,0,68.9,1.0
2741,Aygo,2017,8495,Manual,19000,Petrol,145,68.9,1.0
2742,Aygo,2016,8995,Manual,18200,Petrol,0,69.0,1.0
2743,Aygo,2018,8895,Manual,12000,Petrol,145,56.5,1.0
2744,Aygo,2017,8995,Manual,6000,Petrol,145,68.9,1.0
2745,Aygo,2019,10995,Manual,25,Petrol,150,57.7,1.0
2746,Aygo,2017,7295,Manual,11341,Petrol,150,68.9,1.0
2747,Aygo,2017,6995,Manual,26270,Petrol,145,68.9,1.0
2748,Aygo,2018,8495,Manual,19558,Petrol,145,56.5,1.0
2749,Aygo,2017,9995,Semi-Auto,14829,Petrol,145,67.0,1.0
2750,Aygo,2020,10750,Manual,15,Petrol,150,57.7,1.0
2751,Aygo,2018,9395,Manual,3758,Petrol,145,56.5,1.0
2752,Aygo,2019,8995,Manual,2333,Petrol,145,56.5,1.0
2753,Aygo,2018,8375,Manual,4301,Petrol,145,56.5,1.0
2754,Aygo,2015,5995,Manual,38551,Petrol,0,69.0,1.0
2755,Aygo,2016,6495,Manual,18507,Petrol,0,69.0,1.0
2756,Aygo,2019,9995,Manual,25,Petrol,145,56.5,1.0
2757,Aygo,2019,9995,Manual,25,Petrol,145,56.5,1.0
2758,Aygo,2019,9995,Manual,25,Petrol,145,56.5,1.0
2759,Aygo,2019,8995,Manual,9233,Petrol,145,56.5,1.0
2760,Aygo,2018,7790,Manual,15255,Petrol,145,68.9,1.0
2761,Aygo,2013,3891,Manual,36280,Petrol,0,65.7,1.0
2762,Aygo,2014,4995,Manual,23700,Petrol,0,65.7,1.0
2763,Aygo,2017,6072,Manual,23945,Petrol,0,69.0,1.0
2764,Aygo,2017,6594,Manual,7866,Petrol,0,69.0,1.0
2765,Aygo,2019,9995,Manual,5252,Petrol,145,57.7,1.0
2766,Aygo,2014,6995,Manual,43841,Petrol,0,69.0,1.0
2767,Aygo,2015,6495,Manual,45536,Petrol,0,69.0,1.0
2768,Aygo,2019,9495,Manual,20200,Petrol,145,56.5,1.0
2769,Aygo,2019,10995,Manual,3500,Petrol,145,57.7,1.0
2770,Aygo,2017,8295,Manual,12512,Petrol,0,68.9,1.0
2771,Aygo,2018,8995,Semi-Auto,16197,Petrol,150,67.0,1.0
2772,Aygo,2017,9495,Manual,14400,Petrol,0,68.9,1.0
2773,Aygo,2018,9995,Manual,5600,Petrol,150,56.5,1.0
2774,Aygo,2019,10495,Manual,3500,Petrol,145,56.5,1.0
2775,Aygo,2019,10495,Manual,3500,Petrol,145,56.5,1.0
2776,Aygo,2017,8995,Manual,17300,Petrol,145,68.9,1.0
2777,Aygo,2017,8495,Manual,8208,Petrol,145,68.9,1.0
2778,Aygo,2019,9995,Manual,7292,Petrol,145,57.7,1.0
2779,Aygo,2017,7495,Manual,16791,Petrol,145,69.0,1.0
2780,Aygo,2017,6995,Manual,21588,Petrol,145,69.0,1.0
2781,Aygo,2016,8495,Manual,14636,Petrol,0,69.0,1.0
2782,Aygo,2015,6995,Manual,12098,Petrol,0,69.0,1.0
2783,Aygo,2016,6698,Manual,36787,Petrol,0,69.0,1.0
2784,Aygo,2016,6998,Manual,28707,Petrol,0,69.0,1.0
2785,Aygo,2016,6995,Manual,15023,Petrol,0,69.0,1.0
2786,Aygo,2017,8495,Manual,11945,Petrol,145,68.9,1.0
2787,Aygo,2017,7995,Manual,10407,Petrol,0,68.9,1.0
2788,Aygo,2016,7298,Manual,20605,Petrol,0,69.0,1.0
2789,Aygo,2016,6498,Manual,37336,Petrol,0,69.0,1.0
2790,Aygo,2014,6399,Manual,17558,Petrol,0,69.0,1.0
2791,Aygo,2018,6095,Manual,33000,Petrol,145,69.0,1.0
2792,Aygo,2015,6000,Manual,30125,Petrol,0,69.0,1.0
2793,Aygo,2017,9295,Manual,7824,Petrol,145,68.9,1.0
2794,Aygo,2018,8900,Manual,9148,Petrol,145,56.5,1.0
2795,Aygo,2017,6591,Manual,29483,Petrol,0,69.0,1.0
2796,Aygo,2018,6091,Manual,33000,Petrol,145,69.0,1.0
2797,Aygo,2016,6998,Manual,12170,Petrol,0,69.0,1.0
2798,Aygo,2017,7390,Manual,22438,Petrol,0,68.9,1.0
2799,Aygo,2018,7291,Manual,21232,Petrol,145,68.9,1.0
2800,Aygo,2016,6791,Manual,7032,Petrol,0,69.0,1.0
2801,Aygo,2019,9995,Manual,6562,Petrol,145,56.5,1.0
2802,Aygo,2015,6990,Manual,31643,Petrol,0,69.0,1.0
2803,Aygo,2015,7995,Semi-Auto,11500,Petrol,0,67.0,1.0
2804,Aygo,2017,6550,Manual,17047,Petrol,0,69.0,1.0
2805,Aygo,2018,8295,Manual,21000,Petrol,150,68.9,1.0
2806,Aygo,2017,7495,Manual,12355,Petrol,150,68.9,1.0
2807,Aygo,2018,7830,Manual,15929,Petrol,145,68.9,1.0
2808,Aygo,2019,10995,Manual,1400,Petrol,145,57.7,1.0
2809,Aygo,2016,5991,Manual,30061,Petrol,0,69.0,1.0
2810,Aygo,2018,6530,Manual,32574,Petrol,145,69.0,1.0
2812,Aygo,2017,7995,Manual,17000,Petrol,145,68.9,1.0
2813,Aygo,2020,10295,Manual,50,Petrol,145,56.5,1.0
2814,Aygo,2020,9995,Manual,50,Petrol,145,56.5,1.0
2815,Aygo,2016,6495,Manual,30212,Petrol,0,69.0,1.0
2816,Aygo,2017,8495,Manual,21000,Petrol,0,69.0,1.0
2817,Aygo,2016,7995,Manual,25300,Petrol,0,69.0,1.0
2818,Aygo,2019,10495,Manual,5600,Petrol,145,56.5,1.0
2819,Aygo,2018,8995,Manual,900,Petrol,145,68.9,1.0
2820,Aygo,2018,5991,Manual,42460,Petrol,145,69.0,1.0
2821,Aygo,2018,5991,Manual,39075,Petrol,145,69.0,1.0
2822,Aygo,2018,6450,Manual,35979,Petrol,145,69.0,1.0
2823,Aygo,2016,7500,Semi-Auto,21309,Petrol,0,67.3,1.0
2824,Aygo,2018,7691,Manual,17290,Petrol,145,68.9,1.0
2825,Aygo,2015,6321,Manual,20215,Petrol,0,69.0,1.0
2826,Aygo,2017,8495,Manual,27000,Petrol,0,68.9,1.0
2827,Aygo,2019,11500,Manual,389,Petrol,150,56.5,1.0
2828,Aygo,2019,10490,Manual,4679,Petrol,150,57.7,1.0
2829,Aygo,2018,9495,Manual,11561,Petrol,145,68.9,1.0
2830,Aygo,2020,10995,Manual,1000,Petrol,145,57.7,1.0
2831,Aygo,2017,6995,Manual,10529,Petrol,145,69.0,1.0
2832,Aygo,2017,7495,Manual,10800,Petrol,150,68.9,1.0
2833,Aygo,2015,6974,Manual,33882,Petrol,0,69.0,1.0
2834,Aygo,2017,6495,Manual,17987,Petrol,145,69.0,1.0
2835,Aygo,2017,6500,Manual,11594,Petrol,145,69.0,1.0
2836,Aygo,2018,7851,Manual,20460,Petrol,145,68.9,1.0
2837,Aygo,2013,4490,Manual,16180,Petrol,0,65.7,1.0
2838,Aygo,2016,7495,Manual,9498,Petrol,0,69.0,1.0
2839,Aygo,2019,12999,Semi-Auto,1862,Petrol,145,55.4,1.0
2840,Aygo,2017,8799,Manual,1000,Petrol,145,68.9,1.0
2841,Aygo,2017,8298,Manual,15830,Petrol,150,68.9,1.0
2842,Aygo,2016,5999,Manual,33564,Petrol,0,69.0,1.0
2843,Aygo,2017,7990,Manual,9961,Petrol,145,68.9,1.0
2844,Aygo,2019,9690,Manual,3222,Petrol,145,56.5,1.0
2845,Aygo,2019,10390,Manual,2850,Petrol,145,57.7,1.0
2846,Aygo,2013,5000,Manual,33808,Petrol,0,65.7,1.0
2847,Aygo,2016,5798,Manual,42318,Petrol,0,69.0,1.0
2848,Aygo,2014,6991,Automatic,26000,Petrol,0,67.0,1.0
2849,Aygo,2017,7495,Manual,19238,Petrol,0,68.9,1.0
2850,Aygo,2019,10290,Manual,7065,Petrol,150,56.5,1.0
2851,Aygo,2019,10290,Manual,6942,Petrol,150,56.5,1.0
2852,Aygo,2019,10290,Manual,6900,Petrol,150,56.5,1.0
2853,Aygo,2019,9990,Manual,7640,Petrol,150,56.5,1.0
2854,Aygo,2017,6790,Manual,19967,Petrol,0,69.0,1.0
2855,Aygo,2016,6498,Manual,46223,Petrol,0,69.0,1.0
2856,Aygo,2015,5498,Manual,27300,Petrol,0,69.0,1.0
2857,Aygo,2017,6200,Manual,16220,Petrol,0,69.0,1.0
2858,Aygo,2017,7495,Manual,28447,Petrol,150,68.9,1.0
2859,Aygo,2017,6850,Manual,18898,Petrol,150,68.9,1.0
2860,Aygo,2014,4990,Manual,45725,Petrol,0,69.0,1.0
2861,Aygo,2018,8750,Manual,9451,Petrol,145,56.5,1.0
2862,Aygo,2018,9799,Semi-Auto,5691,Petrol,145,56.5,1.0
2863,Aygo,2019,12240,Manual,2614,Petrol,145,56.5,1.0
2864,Aygo,2016,5730,Manual,35745,Petrol,0,69.0,1.0
2866,Aygo,2018,8282,Manual,14309,Petrol,150,68.9,1.0
2867,Aygo,2018,8282,Manual,12736,Petrol,150,68.9,1.0
2868,Aygo,2017,7999,Manual,10947,Petrol,145,68.9,1.0
2869,Aygo,2017,7999,Manual,8800,Petrol,145,68.9,1.0
2870,Aygo,2018,9298,Manual,8239,Petrol,150,56.5,1.0
2871,Aygo,2018,7990,Manual,6118,Petrol,145,56.5,1.0
2872,Aygo,2015,5725,Manual,22673,Petrol,0,69.0,1.0
2873,Aygo,2019,9293,Manual,9199,Petrol,145,57.7,1.0
2874,Aygo,2018,8212,Manual,7669,Petrol,145,56.5,1.0
2875,Aygo,2014,4390,Manual,46406,Petrol,0,65.7,1.0
2876,Aygo,2017,8491,Manual,6628,Petrol,0,68.9,1.0
2877,Aygo,2014,3998,Manual,45451,Petrol,0,65.7,1.0
2878,Aygo,2018,8472,Manual,17766,Petrol,145,56.5,1.0
2879,Aygo,2015,6495,Manual,11599,Petrol,0,69.0,1.0
2880,Aygo,2015,5995,Manual,26984,Petrol,0,69.0,1.0
2881,Aygo,2019,11063,Semi-Auto,2643,Petrol,145,56.5,1.0
2882,Aygo,2018,10011,Manual,11857,Petrol,145,56.5,1.0
2883,Aygo,2018,9831,Manual,10742,Petrol,145,56.5,1.0
2884,Aygo,2019,11690,Manual,9659,Petrol,145,56.5,1.0
2885,Aygo,2017,6154,Manual,19640,Petrol,145,69.0,1.0
2886,Aygo,2017,7795,Manual,15788,Petrol,145,68.9,1.0
2887,Aygo,2019,9700,Manual,5560,Petrol,145,57.7,1.0
2888,Aygo,2019,9800,Manual,2839,Petrol,145,57.7,1.0
2889,Aygo,2019,9750,Manual,3765,Petrol,145,57.7,1.0
2890,Aygo,2019,9800,Manual,7111,Petrol,145,57.7,1.0
2891,Aygo,2019,9700,Manual,4532,Petrol,145,57.7,1.0
2892,Aygo,2019,9750,Manual,3565,Petrol,145,57.7,1.0
2893,Aygo,2018,8158,Manual,11262,Petrol,145,68.9,1.0
2894,Aygo,2019,8582,Manual,6030,Petrol,145,56.5,1.0
2895,Aygo,2018,7774,Manual,8428,Petrol,145,56.5,1.0
2896,Aygo,2019,8405,Manual,12465,Petrol,145,56.5,1.0
2897,Aygo,2015,6181,Manual,24304,Petrol,0,69.0,1.0
2899,Aygo,2018,8202,Manual,10987,Petrol,145,69.0,1.0
2900,Aygo,2019,9800,Manual,4627,Petrol,145,57.7,1.0
2901,Aygo,2017,6260,Manual,17935,Petrol,0,69.0,1.0
2902,Aygo,2017,8102,Semi-Auto,21586,Petrol,145,67.0,1.0
2903,Aygo,2018,7901,Manual,10437,Petrol,145,56.5,1.0
2904,Aygo,2016,6602,Manual,23909,Petrol,0,69.0,1.0
2905,Aygo,2017,8432,Manual,11367,Petrol,145,68.9,1.0
2906,Aygo,2014,5052,Manual,30577,Petrol,0,65.7,1.0
2907,Aygo,2019,10725,Semi-Auto,4610,Petrol,145,56.5,1.0
